listing_id,date,city,district,rooms,area_sqm,floor,total_floors,has_elevator,year_built,distance_center_km,postal_code,price_sqm,price_total
516324,2023-12-15,Krakow,Podgorze,2.0,69.0,14.0,,0.0,1959.0,5.17,54-512,5280,364351
252765,2023-10-09,Krakow,Pradnik,4.0,96.3,3.0,5.0,1.0,2022.0,6.04,79-252,6552,630971
191823,2023-11-14,Krakow,Pradnik,5.0,86.2,7.0,10.0,1.0,,4.79,16-193,6245,538314
476163,2023-12-13,Wroclaw,Oporow,2.0,90.1,10.0,15.0,1.0,1959.0,10.25,37-675,4071,366802
757412,2024-12-24,Wroclaw,Oporow,2.0,94.0,0.0,10.0,0.0,1985.0,7.7,45-803,4646,436748
61164,2024-10-11,Krakow,Podgorze,1.0,46.5,13.0,16.0,1.0,1989.0,9.29,39-837,5700,265065
276560,2024-03-24,Gdansk,Osowa,5.0,99.5,3.0,12.0,1.0,1988.0,3.12,76-762,6272,624034
532278,2024-06-06,Poznan,Jezyce,3.0,92.3,2.0,4.0,0.0,1997.0,2.27,95-641,7145,659481
599029,2024-04-18,Lodz,Widzew,5.0,104.6,11.0,12.0,1.0,1975.0,,88-564,4725,494283
650765,2024-06-06,Krakow,Czyzyny,3.0,75.3,2.0,14.0,1.0,2017.0,,25-891,8692,654538
656652,2025-01-09,Poznan,Jezyce,5.0,128.9,12.0,5.0,1.0,,18.74,55-773,3500,451150
540654,2024-02-05,Warszawa,Bielany,5.0,114.8,11.0,8.0,1.0,1974.0,9.31,97-264,5304,608927
86597,2024-08-06,Wroclaw,Fabryczna,1.0,,3.0,17.0,0.0,2017.0,1.43,81-501,7948,552387
718797,2024-05-21,Poznan,Naramowice,3.0,99.4,10.0,5.0,1.0,2004.0,4.06,81-158,6549,650979
415480,2024-09-29,Poznan,Winogrady,4.0,41.7,7.0,12.0,1.0,2004.0,2.59,15-444,6850,285665
507783,2023-12-02,Poznan,Naramowice,2.0,51.1,4.0,14.0,1.0,1969.0,3.96,14-649,6337,323836
654311,2024-11-09,Warszawa,Mokotow,1.0,62.6,5.0,4.0,0.0,2008.0,2.77,20-829,10969,686688
775205,2024-07-18,Wroclaw,Fabryczna,5.0,90.8,9.0,11.0,1.0,1968.0,1.43,86-967,7599,689955
739730,2024-04-13,Warszawa,Zoliborz,3.0,82.4,11.0,,1.0,1973.0,2.28,63-706,10949,902224
417879,2024-03-11,Warszawa,Ursus,3.0,50.6,3.0,15.0,1.0,2015.0,6.73,82-526,7331,370949
696476,2024-02-01,Krakow,Podgorze,4.0,105.4,4.0,6.0,1.0,1983.0,4.43,24-849,7241,763252
797120,2025-05-09,Wroclaw,Oltaszyn,4.0,106.3,4.0,6.0,1.0,1965.0,3.94,38-244,6697,711872
365354,2024-08-09,Wroclaw,Fabryczna,1.0,57.5,11.0,8.0,1.0,1996.0,8.51,72-958,4785,275139
549356,2025-08-02,Gdansk,Srodmiescie,5.0,82.6,5.0,,1.0,1997.0,4.31,89-935,9026,745517
645284,2025-08-06,Krakow,Zwierzyniec,3.0,93.4,5.0,16.0,0.0,,2.12,39-786,10565,986752
122780,2023-11-13,Lodz,Widzew,5.0,117.7,0.0,17.0,1.0,1983.0,,93-261,4262,501647
162946,2025-06-29,Warszawa,Ursynow,1.0,57.7,14.0,16.0,1.0,1963.0,7.78,81-320,6753,389673
605889,2023-10-14,Krakow,Nowa Huta,3.0,90.6,8.0,5.0,1.0,2004.0,7.49,42-290,6064,549421
563895,2024-08-04,Krakow,Bronowice,1.0,,,9.0,1.0,,9.56,25-522,4961,327416
185146,2024-10-01,Poznan,Winogrady,5.0,115.6,8.0,13.0,1.0,1966.0,6.45,60-592,4501,520337
38004,2025-09-23,Gdansk,Zaspa,2.0,53.3,6.0,6.0,1.0,1975.0,2.71,69-965,8363,445724
191375,2024-08-17,Gdansk,Oliwa,4.0,110.0,4.0,13.0,0.0,1980.0,11.09,94-405,4013,441461
448750,2025-01-20,Wroclaw,Biskupin,,81.5,12.0,8.0,,,5.18,45-627,6670,543603
576165,2024-06-14,Poznan,Jezyce,5.0,66.4,6.0,11.0,1.0,1982.0,4.38,67-215,5814,386053
30295,2024-07-21,Wroclaw,Krzyki,3.0,93.3,7.0,11.0,1.0,1991.0,10.2,55-784,4051,377939
170184,2025-07-17,Wroclaw,Krzyki,3.0,63.0,0.0,12.0,1.0,1988.0,3.74,15-499,6576,414311
237504,2024-12-31,Krakow,Nowa Huta,4.0,72.1,14.0,4.0,0.0,1957.0,18.37,55-689,3500,252350
730010,2024-10-18,Lodz,Polesie,1.0,78.8,15.0,9.0,1.0,1986.0,8.24,29-531,3743,294961
219051,2025-06-12,Krakow,Zwierzyniec,2.0,77.3,1.0,15.0,1.0,1988.0,3.29,39-365,8688,671556
615766,2024-11-30,Warszawa,Praga,1.0,41.7,12.0,10.0,1.0,,3.31,78-149,10916,455204
525438,2024-03-23,Krakow,Nowa Huta,4.0,111.7,13.0,7.0,1.0,,3.11,69-484,7140,797495
704105,2023-10-29,Poznan,Wilda,3.0,34.1,9.0,14.0,1.0,1976.0,4.31,32-244,5820,198458
380197,2024-06-16,Wroclaw,Oporow,2.0,,10.0,8.0,1.0,1993.0,1.09,31-537,8267,894518
697904,2024-11-11,Wroclaw,Krzyki,5.0,74.8,5.0,16.0,1.0,,6.22,67-274,6355,475329
487906,2024-04-23,Lodz,Baluty,2.0,61.8,0.0,13.0,1.0,1958.0,1.33,85-102,5904,364883
594438,2025-07-12,Wroclaw,Krzyki,3.0,64.6,7.0,6.0,1.0,1955.0,5.92,41-669,6356,410594
170744,2024-06-16,Lodz,Polesie,5.0,104.1,11.0,6.0,1.0,1986.0,4.14,31-730,5246,546112
149105,2025-08-06,Krakow,Nowa Huta,2.0,83.3,6.0,10.0,1.0,2023.0,6.27,94-610,5758,479618
731082,2024-06-15,Warszawa,Srodmiescie,4.0,83.2,12.0,6.0,1.0,1991.0,16.83,53-661,4076,339152
141245,2025-05-31,Wroclaw,Stare Miasto,2.0,,9.0,12.0,1.0,,2.36,81-193,9749,830577
15467,2025-01-01,Poznan,Grunwald,3.0,84.8,3.0,,1.0,2020.0,2.2,79-260,7215,611809
690857,2024-01-13,Krakow,Stare Miasto,3.0,76.6,1.0,10.0,1.0,1995.0,4.41,46-315,8508,651723
344681,2025-04-01,Gdansk,Osowa,4.0,86.1,4.0,6.0,1.0,1980.0,3.14,47-138,6742,580463
699771,2024-02-05,Poznan,Naramowice,4.0,116.4,6.0,9.0,1.0,1990.0,11.95,92-867,3500,407400
388400,2024-02-04,Lodz,Baluty,3.0,94.4,7.0,14.0,1.0,1977.0,1.79,39-387,5352,505199
140758,2024-06-26,Warszawa,Zoliborz,1.0,80.0,9.0,7.0,1.0,1975.0,4.93,79-756,10559,844720
65419,2025-04-29,Warszawa,Ursynow,3.0,84.1,,17.0,1.0,2005.0,0.39,39-515,12295,1033973
39087,2024-11-25,Wroclaw,Fabryczna,4.0,121.8,10.0,17.0,1.0,2021.0,3.0,79-645,7541,918473
618965,2024-11-10,Poznan,Stare Miasto,2.0,84.9,5.0,17.0,1.0,1964.0,5.73,26-745,6242,529926
540939,2025-09-12,Wroclaw,Psie Pole,3.0,73.0,3.0,6.0,1.0,1985.0,5.17,38-821,5946,434024
312209,2025-04-27,Krakow,Nowa Huta,1.0,69.2,14.0,6.0,1.0,2017.0,15.34,22-350,3500,242200
712484,2025-07-25,Gdansk,Przymorze,4.0,102.1,11.0,15.0,1.0,1971.0,3.92,36-706,7046,719347
129964,2025-07-08,Krakow,Stare Miasto,1.0,73.2,7.0,5.0,1.0,1980.0,6.58,73-810,8606,629951
165836,2024-05-08,Wroclaw,Oporow,1.0,73.2,8.0,10.0,1.0,2015.0,1.36,66-814,7426,543549
681351,2023-10-21,Poznan,Grunwald,5.0,89.5,11.0,5.0,1.0,1980.0,9.69,50-894,4379,391933
76818,2025-07-15,Wroclaw,Oporow,2.0,71.9,8.0,7.0,1.0,1968.0,2.55,78-803,7587,545504
483610,2024-01-22,Krakow,Zwierzyniec,3.0,61.0,8.0,5.0,1.0,1957.0,2.75,67-517,9635,587761
156787,2025-06-16,Krakow,Pradnik,5.0,111.2,0.0,16.0,1.0,1975.0,3.9,21-626,6957,773650
794748,2025-06-15,Warszawa,Ursynow,5.0,98.1,11.0,8.0,0.0,2009.0,1.44,51-700,11194,1098163
62738,2024-08-24,Warszawa,Srodmiescie,1.0,70.4,2.0,12.0,1.0,,6.03,91-486,10114,712058
267688,2024-11-06,Lodz,Baluty,1.0,78.0,10.0,7.0,1.0,1986.0,5.79,27-296,3657,285242
321326,2023-12-13,Warszawa,Wola,3.0,107.8,3.0,5.0,1.0,2023.0,3.54,66-436,12589,1357077
374967,2025-01-31,Warszawa,Ursynow,3.0,106.1,10.0,13.0,1.0,2004.0,7.28,75-899,7603,806632
310272,2024-12-05,Gdansk,Srodmiescie,2.0,75.7,13.0,8.0,1.0,2008.0,21.27,46-319,3500,264950
596561,2025-08-08,Lodz,Karolew,5.0,100.9,11.0,16.0,1.0,2000.0,11.01,36-458,3500,353150
221612,2025-08-08,Wroclaw,Srodmiescie,3.0,70.4,14.0,13.0,1.0,1963.0,9.59,54-171,5893,414846
254968,2024-05-21,Poznan,Rataje,5.0,107.8,7.0,15.0,1.0,1971.0,7.86,41-198,4622,498234
596668,2025-04-28,Warszawa,Bielany,2.0,86.2,15.0,11.0,1.0,2005.0,1.28,64-279,12229,1054169
669334,2024-10-18,Wroclaw,Krzyki,2.0,86.6,3.0,6.0,1.0,2000.0,21.1,41-374,3500,303100
49223,2023-11-04,Warszawa,Zoliborz,5.0,63.0,8.0,8.0,0.0,1994.0,7.51,10-685,7082,446176
557690,2025-09-28,Poznan,Nowe Miasto,4.0,63.2,3.0,5.0,1.0,1978.0,2.33,83-717,6509,411362
178173,2024-12-23,Lodz,Gorny,5.0,102.4,9.0,7.0,1.0,2005.0,7.9,69-118,3969,406411
360917,2024-09-20,Lodz,Gorny,5.0,70.5,9.0,13.0,1.0,1998.0,5.77,40-320,4355,307061
517051,2024-03-04,Krakow,Pradnik,4.0,,,8.0,1.0,,2.01,59-789,7849,1002360
456295,2025-03-30,Krakow,Zwierzyniec,3.0,97.1,15.0,4.0,0.0,1981.0,12.39,54-240,3500,339850
89293,2025-09-07,Lodz,Polesie,3.0,96.5,7.0,9.0,1.0,1998.0,5.55,36-734,4337,418497
155186,2024-05-17,Krakow,Stare Miasto,1.0,54.6,1.0,13.0,1.0,,3.43,74-492,9283,506870
629388,2024-11-24,Lodz,Karolew,1.0,65.6,12.0,16.0,1.0,1958.0,10.02,74-210,3500,229600
519081,2024-07-20,Gdansk,Przymorze,1.0,68.9,4.0,8.0,1.0,2018.0,4.97,43-657,6821,469951
798297,2024-05-14,Warszawa,Srodmiescie,2.0,91.8,12.0,9.0,0.0,2023.0,1.31,34-105,15076,1384014
538129,2024-03-15,Krakow,Nowa Huta,3.0,60.5,14.0,17.0,1.0,2019.0,2.6,38-702,7452,450821
242117,2024-12-19,Gdansk,Wrzeszcz,4.0,52.0,3.0,11.0,1.0,1969.0,3.16,67-527,8536,443849
420538,2024-04-27,Krakow,Podgorze,5.0,101.2,7.0,5.0,1.0,1997.0,4.63,39-283,7843,793699
484443,2024-03-23,Gdansk,Srodmiescie,2.0,64.4,,13.0,1.0,2013.0,8.02,71-130,6109,393419
75763,2025-02-16,Poznan,Stare Miasto,4.0,80.5,13.0,9.0,0.0,,5.34,36-996,6379,513506
381390,2025-02-17,Poznan,Naramowice,4.0,63.3,3.0,7.0,0.0,1969.0,10.27,55-389,3500,221550
243787,2023-12-20,Krakow,Podgorze,4.0,58.8,4.0,10.0,1.0,1957.0,7.26,53-491,5978,351518
23443,2023-10-28,Krakow,Czyzyny,1.0,38.0,9.0,16.0,1.0,1980.0,4.59,21-598,7824,297317
630113,2025-03-15,Gdansk,Wrzeszcz,5.0,119.4,10.0,15.0,1.0,1955.0,2.33,23-917,8266,986940
441935,2024-01-11,Warszawa,Zoliborz,4.0,69.8,8.0,17.0,1.0,1988.0,15.81,69-672,3922,273725
166324,2024-09-01,Krakow,Zwierzyniec,4.0,90.7,12.0,6.0,1.0,1969.0,2.74,31-156,9430,855295
8235,2024-06-20,Krakow,Zwierzyniec,3.0,81.0,12.0,8.0,1.0,1988.0,5.92,37-811,7855,636233
736779,2025-04-08,Warszawa,Srodmiescie,2.0,76.9,0.0,9.0,1.0,1962.0,5.98,19-677,9687,744927
423663,2024-08-01,Warszawa,Praga,2.0,80.2,8.0,10.0,1.0,1981.0,5.08,34-140,8325,667642
232948,2024-05-28,Gdansk,Srodmiescie,3.0,101.3,,16.0,1.0,2006.0,21.12,32-404,3500,354550
521867,2023-10-14,Warszawa,Ursus,1.0,73.1,15.0,6.0,1.0,1988.0,12.34,47-693,5006,365912
362546,2024-10-25,Krakow,Czyzyny,2.0,89.2,15.0,15.0,0.0,2015.0,6.27,83-839,5959,531508
471482,2024-04-28,Wroclaw,Biskupin,2.0,78.1,8.0,6.0,1.0,1974.0,5.85,25-676,6610,516208
780396,2024-10-30,Gdansk,Orunia,3.0,110.3,15.0,9.0,1.0,2019.0,2.33,41-269,7507,828016
63992,2024-11-15,Gdansk,Orunia,1.0,86.8,6.0,10.0,1.0,2001.0,0.67,41-818,8734,758092
236540,2025-03-06,Wroclaw,Oporow,5.0,93.5,11.0,9.0,1.0,1984.0,2.86,34-918,7465,697932
36867,2024-11-16,Warszawa,Bielany,1.0,61.6,8.0,15.0,1.0,1956.0,6.08,60-166,7363,453573
102930,2024-05-11,Warszawa,Targowek,1.0,80.3,7.0,10.0,1.0,,5.18,72-442,7972,640169
52524,2025-01-23,Wroclaw,Srodmiescie,5.0,83.1,15.0,7.0,1.0,2023.0,5.56,20-895,8612,715656
789342,2025-03-10,Warszawa,Zoliborz,5.0,101.0,,,1.0,2005.0,3.4,85-933,10786,1089355
282409,2025-08-19,Warszawa,Bielany,4.0,91.3,5.0,15.0,1.0,2021.0,12.04,37-983,4795,437803
315091,2024-09-03,Warszawa,Zoliborz,5.0,126.3,9.0,6.0,1.0,1995.0,2.71,78-256,11449,1446043
139028,2024-12-07,Warszawa,Ursus,3.0,48.1,2.0,11.0,1.0,1999.0,15.31,31-388,3500,168350
384605,2025-07-06,Krakow,Podgorze,3.0,58.0,8.0,16.0,1.0,1981.0,1.84,53-834,8438,489404
475304,2024-08-26,Wroclaw,Fabryczna,1.0,73.0,5.0,8.0,1.0,1990.0,8.41,74-928,4584,334605
22642,2024-06-18,Wroclaw,Fabryczna,4.0,131.4,4.0,14.0,1.0,2003.0,2.45,97-296,7707,1012720
468463,2025-04-02,Lodz,Teofilow,4.0,77.7,5.0,11.0,1.0,2018.0,7.85,82-519,3500,271950
168174,2024-06-18,Warszawa,Praga,5.0,76.8,4.0,4.0,0.0,1992.0,0.45,64-787,10114,776788
769150,2024-09-28,Krakow,Nowa Huta,3.0,92.2,11.0,9.0,1.0,,3.43,94-745,6856,632096
59920,2025-07-24,Lodz,Polesie,4.0,94.9,6.0,5.0,1.0,2017.0,17.25,18-130,3500,332150
110224,2023-12-05,Krakow,Nowa Huta,4.0,77.1,13.0,,0.0,2011.0,3.41,44-630,6259,482599
707955,2023-11-04,Krakow,Zwierzyniec,,,0.0,6.0,1.0,1979.0,7.27,75-747,5782,443481
681569,2025-01-25,Wroclaw,Srodmiescie,3.0,55.6,6.0,17.0,1.0,1978.0,3.25,81-532,9061,503789
782232,2024-07-22,Warszawa,Bemowo,,82.8,7.0,13.0,,2014.0,4.91,41-314,9032,747862
249911,2025-09-26,Poznan,Stare Miasto,3.0,80.5,7.0,6.0,1.0,1963.0,5.16,30-558,6347,510901
207680,2025-08-02,Warszawa,Srodmiescie,5.0,93.7,15.0,17.0,1.0,2015.0,4.83,57-924,11466,1074337
219276,2025-08-11,Warszawa,Bemowo,2.0,57.9,2.0,4.0,0.0,,4.83,94-804,7845,454225
690613,2024-10-30,Warszawa,Zoliborz,4.0,101.0,11.0,5.0,1.0,1985.0,7.85,90-573,8192,827421
584628,2024-01-28,Lodz,Baluty,3.0,30.2,9.0,13.0,1.0,1983.0,2.89,74-334,5849,176652
507515,2025-02-20,Warszawa,Wola,2.0,92.0,3.0,11.0,1.0,2017.0,3.74,25-914,11307,1040234
46512,2025-03-14,Gdansk,Srodmiescie,3.0,75.4,6.0,11.0,1.0,2021.0,5.97,41-715,7490,564709
262971,2024-10-10,Poznan,Nowe Miasto,3.0,67.2,6.0,5.0,1.0,,12.28,55-813,3500,235200
237736,2025-09-04,Lodz,Polesie,4.0,103.0,14.0,6.0,1.0,1984.0,1.6,82-339,5850,602517
561208,2025-09-08,Krakow,Nowa Huta,3.0,56.5,12.0,17.0,1.0,2008.0,3.36,21-723,7453,421082
240446,2025-06-23,Wroclaw,Stare Miasto,3.0,54.4,1.0,12.0,1.0,2016.0,4.33,76-460,8423,458218
370766,2024-09-28,Krakow,Czyzyny,2.0,76.9,11.0,15.0,1.0,2023.0,1.53,29-202,8856,681000
414069,2024-11-10,Poznan,Nowe Miasto,1.0,43.6,9.0,16.0,1.0,1981.0,3.0,98-494,6498,283306
501649,2024-04-10,Warszawa,Targowek,4.0,113.5,7.0,8.0,0.0,1980.0,5.48,97-635,6456,732702
252084,2024-11-22,Poznan,Stare Miasto,2.0,52.8,11.0,9.0,1.0,2018.0,1.59,89-802,9482,500644
661868,2025-07-19,Krakow,Zwierzyniec,3.0,93.8,,11.0,1.0,1986.0,5.59,98-247,6968,653625
560461,2024-12-16,Wroclaw,Stare Miasto,5.0,77.4,14.0,14.0,1.0,2008.0,6.58,34-860,6646,514365
56629,2025-07-28,Krakow,Stare Miasto,3.0,45.3,9.0,10.0,1.0,1982.0,1.29,14-298,11871,537739
7683,2025-06-27,Krakow,Zwierzyniec,3.0,93.3,2.0,12.0,1.0,1991.0,3.63,76-521,9594,895140
265921,2025-05-04,Wroclaw,Oporow,2.0,62.1,2.0,16.0,1.0,1989.0,5.21,22-841,5966,370494
53125,2025-08-24,Gdansk,Srodmiescie,2.0,72.4,15.0,17.0,1.0,2001.0,6.79,66-503,7090,513280
33570,2024-10-18,Wroclaw,Stare Miasto,,,9.0,7.0,1.0,2019.0,13.95,74-137,3769,322282
761464,2025-08-03,Warszawa,Ursynow,1.0,49.2,9.0,16.0,1.0,,6.6,76-233,8087,397876
629100,2024-09-19,Warszawa,Srodmiescie,3.0,88.0,7.0,12.0,1.0,1965.0,15.5,52-323,4213,370748
158803,2023-11-02,Lodz,Karolew,1.0,85.2,15.0,14.0,,1995.0,4.89,11-835,4806,409468
435989,2024-06-23,Warszawa,Bielany,1.0,66.2,,8.0,0.0,2003.0,11.71,28-741,4429,293199
229146,2024-07-19,Poznan,Naramowice,2.0,75.9,9.0,17.0,1.0,1991.0,5.49,67-933,5267,399738
377668,2024-01-27,Wroclaw,Krzyki,2.0,61.7,5.0,8.0,1.0,1976.0,1.96,89-705,7914,488284
216558,2024-06-28,Gdansk,Orunia,3.0,80.3,11.0,12.0,,2008.0,10.1,69-839,3592,288419
392606,2025-05-26,Krakow,Bronowice,4.0,43.8,11.0,4.0,0.0,2017.0,11.45,67-258,4161,182268
368745,2024-06-03,Warszawa,Ursynow,5.0,52.9,12.0,13.0,1.0,2021.0,6.35,39-921,9041,478264
645402,2024-12-26,Wroclaw,Stare Miasto,2.0,,1.0,4.0,0.0,1973.0,3.21,88-159,8065,675857
741459,2025-08-04,Krakow,Nowa Huta,4.0,88.2,15.0,,0.0,1966.0,8.1,20-837,3822,337128
752324,2024-07-08,Warszawa,Srodmiescie,4.0,76.5,10.0,5.0,,1966.0,1.72,20-295,14836,1134939
243961,2025-02-04,Warszawa,Ursus,4.0,79.4,13.0,9.0,1.0,1984.0,4.57,80-115,7783,617974
388841,2024-12-06,Poznan,Naramowice,1.0,85.2,3.0,4.0,0.0,2002.0,0.53,93-412,8430,718202
254111,2024-06-13,Warszawa,Bielany,5.0,58.9,9.0,12.0,1.0,,2.29,17-361,10534,620441
549973,2023-11-26,Wroclaw,Fabryczna,2.0,63.9,13.0,16.0,1.0,2009.0,11.55,72-707,4010,256237
112867,2024-10-24,Poznan,Wilda,5.0,99.5,3.0,5.0,1.0,2019.0,1.46,55-237,7104,706852
264687,2023-12-20,Lodz,Gorny,4.0,95.4,3.0,11.0,1.0,1999.0,4.08,29-808,4855,463132
746409,2024-01-27,Warszawa,Targowek,3.0,58.5,12.0,17.0,1.0,1980.0,3.85,51-153,9005,526807
787439,2024-09-04,Poznan,Naramowice,3.0,113.3,11.0,9.0,1.0,1966.0,9.58,83-694,3625,410767
27541,2025-07-26,Warszawa,Mokotow,1.0,52.1,15.0,11.0,1.0,2008.0,3.94,26-901,12174,634251
776504,2024-05-14,Warszawa,Ursus,2.0,71.3,5.0,7.0,,2021.0,3.11,28-242,8570,611042
651301,2023-11-12,Wroclaw,Srodmiescie,5.0,60.5,2.0,17.0,1.0,1997.0,14.68,34-476,3500,211750
707244,2025-05-16,Krakow,Stare Miasto,4.0,79.3,4.0,10.0,0.0,2003.0,8.26,78-927,5967,473159
353817,2024-01-02,Warszawa,Praga,2.0,76.7,14.0,16.0,0.0,2002.0,8.16,59-970,6280,481693
166662,2024-08-12,Warszawa,Zoliborz,2.0,95.1,8.0,10.0,1.0,2011.0,15.35,41-994,3932,373892
389296,2024-03-16,Krakow,Zwierzyniec,2.0,60.4,1.0,16.0,1.0,1988.0,1.65,59-816,10149,612985
208814,2024-05-06,Wroclaw,Oporow,2.0,55.7,6.0,8.0,1.0,1991.0,6.31,80-387,5124,285414
289553,2025-07-05,Krakow,Krowodrza,2.0,52.5,,13.0,0.0,1990.0,4.71,22-224,8218,431459
780244,2024-01-26,Warszawa,Srodmiescie,4.0,63.0,14.0,15.0,1.0,1964.0,5.49,88-821,9521,599792
440491,2024-07-30,Wroclaw,Psie Pole,1.0,62.0,2.0,9.0,0.0,1969.0,5.77,14-389,5181,321247
793821,2024-06-01,Krakow,Podgorze,2.0,81.2,12.0,6.0,1.0,2017.0,11.59,24-710,4823,391649
204976,2023-12-21,Warszawa,Bielany,5.0,88.4,13.0,8.0,1.0,1987.0,4.48,55-854,9079,802568
512877,2024-02-12,Warszawa,Ursus,5.0,132.4,0.0,11.0,1.0,,1.19,49-162,10416,1379084
13764,2025-01-24,Poznan,Wilda,1.0,81.5,1.0,12.0,1.0,2003.0,16.3,14-791,3500,285250
562738,2024-03-06,Gdansk,Osowa,4.0,107.8,12.0,14.0,1.0,1962.0,1.31,88-836,7853,846581
70832,2024-07-31,Gdansk,Osowa,1.0,80.0,8.0,7.0,1.0,1956.0,,26-644,7823,625853
491199,2024-09-21,Krakow,Zwierzyniec,2.0,82.8,8.0,6.0,1.0,1955.0,8.1,40-671,5714,473150
718276,2023-10-25,Krakow,Stare Miasto,2.0,53.4,5.0,17.0,1.0,2014.0,3.3,72-816,10123,540583
581052,2024-05-22,Warszawa,Ursynow,3.0,97.9,4.0,16.0,1.0,1995.0,7.36,72-811,7640,747935
681414,2024-01-14,Gdansk,Oliwa,4.0,108.1,10.0,8.0,1.0,1979.0,10.39,82-456,4639,501478
138028,2024-06-25,Krakow,Pradnik,2.0,75.9,8.0,7.0,1.0,2021.0,11.0,45-146,4351,330211
242873,2025-03-10,Warszawa,Ursynow,5.0,113.7,4.0,5.0,1.0,1985.0,2.33,82-887,10447,1187833
728341,2025-02-06,Warszawa,Zoliborz,,58.1,11.0,9.0,1.0,2005.0,3.61,44-754,12127,704587
7317,2025-02-10,Warszawa,Bielany,4.0,89.7,4.0,17.0,1.0,1959.0,4.23,42-978,8300,744552
342715,2024-03-27,Lodz,Srodmiescie,4.0,87.7,2.0,4.0,0.0,1975.0,5.84,87-727,5066,444251
489220,2024-10-08,Warszawa,Bemowo,1.0,63.7,3.0,9.0,0.0,1989.0,6.57,60-927,6828,434956
646255,2025-09-08,Gdansk,Orunia,1.0,93.2,4.0,14.0,1.0,1989.0,13.21,49-496,3500,326200
152340,2025-06-17,Krakow,Podgorze,2.0,43.5,7.0,10.0,1.0,1977.0,3.04,29-290,8863,385553
581328,2024-06-01,Poznan,Jezyce,3.0,104.5,15.0,8.0,1.0,,2.17,81-254,8072,843506
615040,2025-06-07,Poznan,Stare Miasto,1.0,60.4,,11.0,1.0,2018.0,4.9,42-406,7598,458931
647281,2024-10-07,Lodz,Polesie,1.0,40.1,2.0,11.0,1.0,1974.0,4.74,83-898,4476,179478
151641,2025-06-03,Krakow,Nowa Huta,1.0,52.7,11.0,,0.0,1968.0,2.78,42-736,6318,332977
191081,2024-05-03,Wroclaw,Oltaszyn,3.0,74.1,14.0,8.0,1.0,1955.0,11.74,19-358,3910,289712
118157,2024-07-09,Gdansk,Orunia,4.0,83.8,4.0,8.0,1.0,2016.0,2.26,13-540,6809,570605
318484,2023-11-23,Krakow,Zwierzyniec,1.0,56.7,4.0,6.0,1.0,1982.0,10.59,26-565,5126,290643
708916,2023-11-10,Poznan,Winogrady,1.0,82.4,6.0,,1.0,2011.0,3.33,71-718,6154,507121
159446,2024-11-21,Wroclaw,Srodmiescie,4.0,69.7,15.0,9.0,1.0,,4.92,93-625,7241,504678
704339,2024-01-12,Lodz,Gorny,5.0,85.4,8.0,14.0,1.0,2020.0,4.87,46-453,4877,416455
513514,2025-05-07,Krakow,Krowodrza,1.0,64.8,,15.0,1.0,1975.0,7.25,77-751,6668,432062
486012,2025-09-03,Lodz,Karolew,3.0,63.3,12.0,10.0,0.0,1958.0,20.49,13-164,3500,221550
328291,2024-10-05,Lodz,Srodmiescie,5.0,125.2,8.0,6.0,1.0,1976.0,1.92,18-152,7254,908155
125283,2025-03-05,Wroclaw,Biskupin,3.0,57.3,4.0,16.0,1.0,2007.0,1.69,15-763,8410,481907
746634,2024-04-27,Gdansk,Srodmiescie,5.0,92.1,13.0,6.0,1.0,2016.0,17.16,17-713,3554,327309
212701,2024-03-30,Lodz,Gorny,1.0,45.2,13.0,15.0,1.0,1980.0,14.2,73-303,3500,158200
156706,2025-04-05,Warszawa,Praga,5.0,115.3,15.0,14.0,1.0,1970.0,10.8,35-552,5386,621029
746469,2023-11-11,Krakow,Nowa Huta,5.0,109.9,8.0,14.0,1.0,1975.0,8.17,90-553,4300,472586
163941,2024-12-17,Warszawa,Ursus,3.0,69.2,4.0,8.0,1.0,1973.0,2.63,84-449,9199,636540
231614,2024-12-06,Gdansk,Chelm,2.0,53.8,9.0,16.0,1.0,1984.0,2.57,69-331,7326,394134
773280,2024-07-25,Poznan,Naramowice,4.0,75.9,4.0,17.0,1.0,1979.0,9.04,34-839,3920,297533
310127,2025-09-03,Warszawa,Wola,2.0,71.5,2.0,9.0,1.0,1961.0,4.07,35-705,9758,697676
688677,2025-09-06,Warszawa,Bielany,1.0,76.2,15.0,17.0,1.0,1979.0,0.87,97-858,11686,890497
91650,2025-09-22,Krakow,Pradnik,2.0,81.1,9.0,7.0,,1982.0,5.16,76-418,7074,573676
227099,2024-06-15,Krakow,Czyzyny,5.0,87.0,,17.0,1.0,2015.0,3.86,90-816,8533,742408
384993,2025-07-03,Warszawa,Bielany,4.0,53.9,15.0,15.0,1.0,1995.0,6.38,67-866,7211,388666
628925,2024-06-26,Warszawa,Ursus,2.0,79.7,8.0,12.0,1.0,2011.0,,73-981,8425,671468
179476,2025-09-11,Lodz,Gorny,1.0,61.1,4.0,6.0,0.0,2023.0,3.39,34-373,4505,275253
758875,2024-09-18,Poznan,Jezyce,5.0,116.8,4.0,17.0,1.0,1959.0,9.12,45-138,3790,442666
552695,2025-01-24,Poznan,Nowe Miasto,2.0,74.2,7.0,15.0,1.0,1972.0,11.96,82-321,3500,259700
607366,2025-10-01,Gdansk,Srodmiescie,1.0,49.7,4.0,14.0,1.0,1961.0,2.06,81-889,9454,469843
